stage	request_id	repeat	repeat_total	duration_ms	duration_s	success	turns	quality
pro_lifelong	166	6	50	3301.488	3.301488	False	1	0.133
pro_lifelong	167	1	50	15970.087	15.970087	False	1	0.355
pro_lifelong	167	2	50	15128.806	15.128806	False	1	0.411
pro_lifelong	167	3	50	6779.491	6.779491	False	1	0.395
pro_lifelong	167	4	50	3102.970	3.102970	False	1	0.395
pro_lifelong	167	5	50	9896.919	9.896919	False	1	0.395
pro_lifelong	167	6	50	11669.474	11.669474	False	1	0.395
pro_lifelong	167	7	50	16881.930	16.881930	False	1	0.459
pro_lifelong	167	8	50	2614.067	2.614067	False	1	0.395
pro_lifelong	167	9	50	13355.440	13.355440	False	1	0.401
pro_lifelong	167	10	50	21328.470	21.328470	False	1	0.478
pro_lifelong	167	11	50	18580.183	18.580183	False	1	0.408
pro_lifelong	167	12	50	16352.511	16.352511	False	1	0.4
pro_lifelong	167	13	50	12891.642	12.891642	False	1	0.133
pro_lifelong	167	14	50	15840.286	15.840286	False	1	0.362
pro_lifelong	167	15	50	21669.382	21.669382	False	1	0.358
pro_lifelong	168	1	50	17211.762	17.211762	False	1	0.361
pro_lifelong	168	2	50	14731.172	14.731172	False	1	0.452
pro_lifelong	168	3	50	10613.354	10.613354	False	1	0.133
pro_lifelong	168	4	50	13816.737	13.816737	False	1	0.133
pro_lifelong	168	5	50	15772.727	15.772727	False	1	0.401
pro_lifelong	168	6	50	21037.440	21.037440	False	1	0.427
pro_lifelong	168	7	50	14748.624	14.748624	False	1	0.133
pro_lifelong	169	1	50	4617.581	4.617581	False	1	0.133
pro_lifelong	169	2	50	3976.914	3.976914	False	1	0.133
pro_lifelong	169	3	50	23640.196	23.640196	False	1	0.501
pro_lifelong	169	4	50	11289.401	11.289401	False	1	0.133
pro_lifelong	169	5	50	12070.852	12.070852	False	1	0.133
pro_lifelong	169	6	50	10183.860	10.183860	False	1	0.133
pro_lifelong	169	7	50	21204.176	21.204176	False	1	0.459
pro_lifelong	169	8	50	18455.212	18.455212	False	1	0.594
pro_lifelong	169	9	50	15137.685	15.137685	False	1	0.133
pro_lifelong	169	10	50	13895.392	13.895392	False	1	0.133
pro_lifelong	169	11	50	17996.640	17.996640	False	1	0.467
pro_lifelong	169	12	50	2139.992	2.139992	False	1	0.133
pro_lifelong	169	13	50	2619.062	2.619062	False	1	0.133
pro_lifelong	170	1	50	22224.798	22.224798	False	1	0.464
pro_lifelong	170	2	50	11431.776	11.431776	False	1	0.133
pro_lifelong	170	3	50	19178.986	19.178986	False	1	0.42
pro_lifelong	170	4	50	13152.895	13.152895	False	1	0.133
pro_lifelong	170	5	50	17373.511	17.373511	False	1	0.436
pro_lifelong	170	6	50	20848.622	20.848622	False	1	0.516
pro_lifelong	170	7	50	16373.628	16.373628	False	1	0.511
pro_lifelong	170	8	50	14234.985	14.234985	False	1	0.531
pro_lifelong	170	9	50	17803.498	17.803498	True	1	0.791
pro_lifelong	171	1	50	19671.833	19.671833	False	1	0.443
pro_lifelong	171	2	50	11689.226	11.689226	False	1	0.133
pro_lifelong	171	3	50	13526.694	13.526694	False	1	0.133
pro_lifelong	171	4	50	15074.538	15.074538	False	1	0.417
pro_lifelong	171	5	50	18258.836	18.258836	False	1	0.445
pro_lifelong	171	6	50	12137.937	12.137937	False	1	0.133
pro_lifelong	172	1	50	18113.829	18.113829	False	1	0.475
pro_lifelong	172	2	50	12384.761	12.384761	True	1	0.913
pro_lifelong	173	1	50	3160.807	3.160807	False	1	0.133
pro_lifelong	173	2	50	14113.754	14.113754	False	1	0.133
pro_lifelong	173	3	50	2582.405	2.582405	False	1	0.133
pro_lifelong	173	4	50	25327.440	25.327440	False	1	0.133
pro_lifelong	174	1	50	15967.654	15.967654	False	1	0.44
pro_lifelong	174	2	50	4203.040	4.203040	False	1	0.133
pro_lifelong	174	3	50	11120.769	11.120769	True	1	0.829
pro_lifelong	175	1	50	8966.720	8.966720	False	1	0.133
pro_lifelong	175	2	50	11563.282	11.563282	False	1	0.133
pro_lifelong	175	3	50	16216.835	16.216835	False	1	0.459
pro_lifelong	175	4	50	14807.567	14.807567	False	1	0.466
pro_lifelong	175	5	50	15509.440	15.509440	False	1	0.45
pro_lifelong	175	6	50	16980.622	16.980622	False	1	0.412
pro_lifelong	175	7	50	11690.495	11.690495	False	1	0.417
pro_lifelong	175	8	50	16746.774	16.746774	False	1	0.422
pro_lifelong	176	1	50	13633.765	13.633765	False	1	0.133
pro_lifelong	176	2	50	15441.130	15.441130	False	1	0.133
pro_lifelong	176	3	50	6723.673	6.723673	False	1	0.416
pro_lifelong	176	4	50	10655.423	10.655423	False	1	0.133
pro_lifelong	176	5	50	3853.257	3.853257	False	1	0.416
pro_lifelong	176	6	50	11767.189	11.767189	False	1	0.133
pro_lifelong	176	7	50	10726.329	10.726329	False	1	0.133
pro_lifelong	176	8	50	24805.430	24.805430	False	1	0.404
pro_lifelong	177	1	50	14888.547	14.888547	False	1	0.491
pro_lifelong	177	2	50	18533.305	18.533305	False	1	0.47
pro_lifelong	177	3	50	23158.122	23.158122	False	1	0.432
pro_lifelong	177	4	50	15914.755	15.914755	False	1	0.42
pro_lifelong	177	5	50	17617.592	17.617592	False	1	0.503
pro_lifelong	177	6	50	17440.071	17.440071	False	1	0.427
pro_lifelong	177	7	50	17407.442	17.407442	False	1	0.482
pro_lifelong	177	8	50	12762.227	12.762227	False	1	0.445
pro_lifelong	177	9	50	14998.613	14.998613	False	1	0.133
pro_lifelong	177	10	50	7020.307	7.020307	False	1	0.419
pro_lifelong	178	1	50	10062.940	10.062940	False	1	0.133
pro_lifelong	178	2	50	18041.127	18.041127	False	1	0.412
pro_lifelong	178	3	50	12831.998	12.831998	False	1	0.133
pro_lifelong	178	4	50	9896.282	9.896282	False	1	0.133
pro_lifelong	178	5	50	14187.590	14.187590	False	1	0.433
pro_lifelong	178	6	50	17944.438	17.944438	False	1	0.403
pro_lifelong	178	7	50	16413.261	16.413261	False	1	0.44
pro_lifelong	178	8	50	2493.428	2.493428	False	1	0.133
pro_lifelong	178	9	50	17076.209	17.076209	False	1	0.46
pro_lifelong	178	10	50	25082.165	25.082165	False	1	0.466
pro_lifelong	178	11	50	15250.694	15.250694	False	1	0.133
pro_lifelong	178	12	50	19042.904	19.042904	False	1	0.397
pro_lifelong	178	13	50	16933.398	16.933398	False	1	0.437
pro_lifelong	178	14	50	13982.948	13.982948	False	1	0.498
pro_lifelong	178	15	50	19246.073	19.246073	False	1	0.439
pro_lifelong	178	16	50	12979.167	12.979167	False	1	0.133
pro_lifelong	178	17	50	15019.881	15.019881	False	1	0.454
pro_lifelong	178	18	50	18036.574	18.036574	False	1	0.428
pro_lifelong	178	19	50	16806.935	16.806935	False	1	0.439
pro_lifelong	179	1	50	12715.259	12.715259	True	1	0.755
pro_lifelong	180	1	50	15120.507	15.120507	False	1	0.516
pro_lifelong	180	2	50	20536.207	20.536207	False	1	0.448
pro_lifelong	180	3	50	16142.713	16.142713	False	1	0.521
pro_lifelong	180	4	50	5760.822	5.760822	False	1	0.524
pro_lifelong	180	5	50	11804.640	11.804640	True	1	0.853
pro_lifelong	181	1	50	12120.827	12.120827	False	1	0.133
pro_lifelong	181	2	50	15057.632	15.057632	False	1	0.616
pro_lifelong	181	3	50	13386.680	13.386680	False	1	0.613
pro_lifelong	181	4	50	18213.180	18.213180	False	1	0.49
pro_lifelong	181	5	50	3846.168	3.846168	True	1	0.946
pro_lifelong	182	1	50	13838.060	13.838060	False	1	0.552
pro_lifelong	182	2	50	7958.957	7.958957	False	1	0.612
pro_lifelong	182	3	50	14650.881	14.650881	False	1	0.595
pro_lifelong	182	4	50	17743.445	17.743445	False	1	0.468
pro_lifelong	182	5	50	2623.891	2.623891	False	1	0.612
pro_lifelong	182	6	50	22122.832	22.122832	False	1	0.527
pro_lifelong	182	7	50	15288.390	15.288390	False	1	0.612
pro_lifelong	183	1	50	15757.267	15.757267	False	1	0.444
pro_lifelong	183	2	50	2574.970	2.574970	False	1	0.444
pro_lifelong	183	3	50	16739.204	16.739204	False	1	0.499
pro_lifelong	183	4	50	2772.051	2.772051	False	1	0.444
pro_lifelong	183	5	50	1788.245	1.788245	False	1	0.444
pro_lifelong	183	6	50	17496.586	17.496586	False	1	0.483
pro_lifelong	183	7	50	9642.443	9.642443	False	1	0.133
pro_lifelong	183	8	50	11686.715	11.686715	False	1	0.444
pro_lifelong	184	1	50	11244.283	11.244283	False	1	0.133
pro_lifelong	184	2	50	9172.103	9.172103	False	1	0.133
pro_lifelong	184	3	50	6850.905	6.850905	False	1	0.427
pro_lifelong	184	4	50	9657.121	9.657121	False	1	0.427
pro_lifelong	184	5	50	1689.390	1.689390	False	1	0.427
pro_lifelong	184	6	50	19406.606	19.406606	False	1	0.456
pro_lifelong	184	7	50	9802.822	9.802822	False	1	0.133
pro_lifelong	184	8	50	3102.474	3.102474	False	1	0.427
pro_lifelong	184	9	50	9810.022	9.810022	False	1	0.133
pro_lifelong	184	10	50	26873.970	26.873970	False	1	0.533
pro_lifelong	184	11	50	16361.150	16.361150	False	1	0.133
pro_lifelong	184	12	50	3090.860	3.090860	False	1	0.427
pro_lifelong	184	13	50	2143.564	2.143564	False	1	0.427
pro_lifelong	184	14	50	19038.413	19.038413	False	1	0.463
pro_lifelong	184	15	50	2776.070	2.776070	False	1	0.427
pro_lifelong	185	1	50	12407.176	12.407176	False	1	0.133
pro_lifelong	185	2	50	16216.227	16.216227	False	1	0.507
pro_lifelong	185	3	50	30629.253	30.629253	False	1	0.542
pro_lifelong	185	4	50	13750.437	13.750437	False	1	0.482
pro_lifelong	185	5	50	47100.825	47.100825	False	1	0.463
pro_lifelong	185	6	50	19844.522	19.844522	False	1	0.438
pro_lifelong	185	7	50	15318.175	15.318175	False	1	0.459
pro_lifelong	185	8	50	11271.744	11.271744	False	1	0.476
pro_lifelong	186	1	50	15164.504	15.164504	True	1	0.804
pro_lifelong	187	1	50	15310.083	15.310083	False	1	0.439
pro_lifelong	187	2	50	10443.538	10.443538	False	1	0.133
pro_lifelong	187	3	50	21265.807	21.265807	False	1	0.43
pro_lifelong	187	4	50	27475.551	27.475551	False	1	0.49
pro_lifelong	187	5	50	2178.351	2.178351	False	1	0.43
pro_lifelong	187	6	50	3257.672	3.257672	False	1	0.43
pro_lifelong	187	7	50	16333.987	16.333987	False	1	0.517
pro_lifelong	187	8	50	17722.811	17.722811	False	1	0.479
pro_lifelong	187	9	50	15918.009	15.918009	False	1	0.439
pro_lifelong	187	10	50	14472.453	14.472453	False	1	0.133
pro_lifelong	187	11	50	15773.570	15.773570	False	1	0.448
pro_lifelong	187	12	50	2852.149	2.852149	False	1	0.43
pro_lifelong	188	1	50	15242.762	15.242762	False	1	0.447
pro_lifelong	188	2	50	10869.066	10.869066	False	1	0.133
pro_lifelong	188	3	50	46635.756	46.635756	False	1	0.42
pro_lifelong	188	4	50	17727.022	17.727022	False	1	0.432
pro_lifelong	188	5	50	31330.648	31.330648	True	1	0.785
pro_lifelong	189	1	50	12576.229	12.576229	False	1	0.133
pro_lifelong	189	2	50	52358.184	52.358184	False	1	0.428
pro_lifelong	189	3	50	13745.569	13.745569	False	1	0.435
pro_lifelong	189	4	50	35472.987	35.472987	False	1	0.469
pro_lifelong	189	5	50	17582.527	17.582527	False	1	0.431
pro_lifelong	189	6	50	16156.827	16.156827	False	1	0.405
pro_lifelong	189	7	50	23879.742	23.879742	False	1	0.133
pro_lifelong	189	8	50	15345.784	15.345784	False	1	0.385
pro_lifelong	189	9	50	2892.657	2.892657	False	1	0.405
pro_lifelong	190	1	50	2484.107	2.484107	False	1	0.133
pro_lifelong	190	2	50	12795.314	12.795314	False	1	0.133
pro_lifelong	190	3	50	1469.528	1.469528	False	1	0.133
pro_lifelong	190	4	50	10673.551	10.673551	False	1	0.467
pro_lifelong	190	5	50	14735.412	14.735412	False	1	0.401
pro_lifelong	190	6	50	12523.473	12.523473	False	1	0.39
pro_lifelong	190	7	50	13148.450	13.148450	False	1	0.133
pro_lifelong	190	8	50	10071.714	10.071714	False	1	0.133
pro_lifelong	190	9	50	2484.899	2.484899	False	1	0.133
pro_lifelong	191	1	50	15789.438	15.789438	False	1	0.133
pro_lifelong	191	2	50	9065.300	9.065300	False	1	0.133
pro_lifelong	191	3	50	15446.774	15.446774	False	1	0.463
pro_lifelong	191	4	50	18639.584	18.639584	False	1	0.41
pro_lifelong	191	5	50	8633.595	8.633595	False	1	0.404
pro_lifelong	191	6	50	9458.348	9.458348	False	1	0.499
pro_lifelong	191	7	50	1231.980	1.231980	False	1	0.404
pro_lifelong	191	8	50	2458.287	2.458287	False	1	0.404
pro_lifelong	191	9	50	15228.493	15.228493	False	1	0.44
pro_lifelong	191	10	50	3259.323	3.259323	False	1	0.404
pro_lifelong	191	11	50	10399.700	10.399700	False	1	0.133
pro_lifelong	192	1	50	7923.843	7.923843	False	1	0.543
pro_lifelong	192	2	50	15153.601	15.153601	False	1	0.445
pro_lifelong	192	3	50	15714.315	15.714315	False	1	0.557
pro_lifelong	192	4	50	4209.643	4.209643	False	1	0.543
pro_lifelong	192	5	50	17858.198	17.858198	False	1	0.559
pro_lifelong	192	6	50	38446.263	38.446263	True	1	0.844
pro_lifelong	193	1	50	7645.562	7.645562	False	1	0.574
pro_lifelong	193	2	50	12921.380	12.921380	True	1	0.922
pro_lifelong	194	1	50	23935.353	23.935353	False	1	0.496
pro_lifelong	194	2	50	17080.036	17.080036	False	1	0.423
pro_lifelong	194	3	50	1962.611	1.962611	False	1	0.133
pro_lifelong	194	4	50	14271.612	14.271612	False	1	0.133
pro_lifelong	194	5	50	16155.151	16.155151	False	1	0.501
pro_lifelong	194	6	50	15361.561	15.361561	False	1	0.501
pro_lifelong	195	1	50	11052.142	11.052142	False	1	0.133
pro_lifelong	195	2	50	17210.034	17.210034	False	1	0.499
pro_lifelong	195	3	50	18528.954	18.528954	False	1	0.556
pro_lifelong	195	4	50	12038.998	12.038998	False	1	0.133
pro_lifelong	195	5	50	12508.878	12.508878	False	1	0.133
pro_lifelong	195	6	50	1629.365	1.629365	False	1	0.133
pro_lifelong	195	7	50	2619.987	2.619987	False	1	0.133
pro_lifelong	196	1	50	25459.040	25.459040	False	1	0.558
pro_lifelong	196	2	50	8024.980	8.024980	False	1	0.579
pro_lifelong	196	3	50	20598.002	20.598002	False	1	0.499
pro_lifelong	196	4	50	18458.400	18.458400	False	1	0.595
pro_lifelong	196	5	50	2859.125	2.859125	False	1	0.579
pro_lifelong	196	6	50	16116.484	16.116484	False	1	0.571
pro_lifelong	196	7	50	39913.113	39.913113	False	1	0.54
pro_lifelong	196	8	50	20755.872	20.755872	False	1	0.133
pro_lifelong	196	9	50	32047.377	32.047377	True	1	0.949
pro_lifelong	197	1	50	14400.583	14.400583	False	1	0.47
pro_lifelong	197	2	50	19875.220	19.875220	False	1	0.472
pro_lifelong	197	3	50	20679.458	20.679458	False	1	0.459
pro_lifelong	197	4	50	18256.755	18.256755	True	1	0.724
pro_lifelong	198	1	50	13054.178	13.054178	False	1	0.133
pro_lifelong	198	2	50	24359.726	24.359726	False	1	0.454
pro_lifelong	198	3	50	2907.453	2.907453	False	1	0.133
pro_lifelong	198	4	50	16062.943	16.062943	False	1	0.133
pro_lifelong	198	5	50	12449.911	12.449911	False	1	0.133
pro_lifelong	198	6	50	19579.290	19.579290	False	1	0.133
pro_lifelong	199	1	50	20017.701	20.017701	False	1	0.414
pro_lifelong	199	2	50	20011.863	20.011863	False	1	0.435
pro_lifelong	199	3	50	2259.140	2.259140	False	1	0.414
pro_lifelong	199	4	50	27500.756	27.500756	False	1	0.405
pro_lifelong	199	5	50	15916.652	15.916652	False	1	0.133
pro_lifelong	199	6	50	15445.473	15.445473	False	1	0.432
pro_lifelong	199	7	50	14607.734	14.607734	False	1	0.44
pro_lifelong	200	1	50	16819.371	16.819371	False	1	0.462
pro_lifelong	200	2	50	11050.351	11.050351	False	1	0.133
pro_lifelong	200	3	50	16731.457	16.731457	False	1	0.447
pro_lifelong	200	4	50	18018.903	18.018903	False	1	0.446
pro_lifelong	200	5	50	11269.614	11.269614	False	1	0.133
pro_lifelong	200	6	50	2687.953	2.687953	False	1	0.446
pro_lifelong	201	1	50	23538.510	23.538510	False	1	0.532
pro_lifelong	201	2	50	13336.412	13.336412	False	1	0.133
pro_lifelong	201	3	50	4334.839	4.334839	False	1	0.133
pro_lifelong	201	4	50	13473.813	13.473813	False	1	0.503
pro_lifelong	201	5	50	18497.621	18.497621	False	1	0.497
pro_lifelong	201	6	50	17384.526	17.384526	False	1	0.436
pro_lifelong	202	1	50	20352.578	20.352578	False	1	0.474
pro_lifelong	202	2	50	9075.266	9.075266	False	1	0.434
pro_lifelong	202	3	50	10642.743	10.642743	False	1	0.434
pro_lifelong	202	4	50	12063.565	12.063565	False	1	0.133
pro_lifelong	202	5	50	13477.254	13.477254	False	1	0.133
pro_lifelong	202	6	50	2694.137	2.694137	False	1	0.434
pro_lifelong	203	1	50	8501.527	8.501527	False	1	0.441
pro_lifelong	203	2	50	1744.073	1.744073	False	1	0.441
pro_lifelong	203	3	50	16890.052	16.890052	False	1	0.445
pro_lifelong	203	4	50	16015.718	16.015718	False	1	0.443
pro_lifelong	203	5	50	14421.871	14.421871	False	1	0.443
pro_lifelong	203	6	50	7778.985	7.778985	False	1	0.133
pro_lifelong	204	1	50	6964.282	6.964282	False	1	0.44
pro_lifelong	204	2	50	2205.275	2.205275	False	1	0.44
pro_lifelong	204	3	50	12562.150	12.562150	False	1	0.133
pro_lifelong	204	4	50	11155.459	11.155459	False	1	0.44
pro_lifelong	204	5	50	2694.101	2.694101	False	1	0.44
pro_lifelong	204	6	50	2598.252	2.598252	False	1	0.44
pro_lifelong	205	1	50	18653.173	18.653173	False	1	0.436
pro_lifelong	205	2	50	21765.020	21.765020	False	1	0.47
pro_lifelong	205	3	50	17702.590	17.702590	False	1	0.438
pro_lifelong	205	4	50	16927.197	16.927197	False	1	0.439
pro_lifelong	205	5	50	12923.533	12.923533	False	1	0.468
pro_lifelong	205	6	50	3710.159	3.710159	False	1	0.133
pro_lifelong	205	7	50	13725.155	13.725155	False	1	0.133
pro_lifelong	206	1	50	11830.981	11.830981	False	1	0.133
pro_lifelong	206	2	50	18721.216	18.721216	False	1	0.438
pro_lifelong	206	3	50	15183.461	15.183461	False	1	0.133
pro_lifelong	206	4	50	11321.848	11.321848	False	1	0.438
pro_lifelong	206	5	50	15608.645	15.608645	False	1	0.42
pro_lifelong	206	6	50	16668.683	16.668683	False	1	0.387
pro_lifelong	206	7	50	7370.999	7.370999	False	1	0.133
pro_lifelong	207	1	50	11230.931	11.230931	False	1	0.44
pro_lifelong	207	2	50	2534.435	2.534435	False	1	0.44
pro_lifelong	207	3	50	11728.518	11.728518	False	1	0.133
pro_lifelong	207	4	50	13897.673	13.897673	False	1	0.133
pro_lifelong	207	5	50	2843.219	2.843219	False	1	0.44
pro_lifelong	207	6	50	14019.832	14.019832	False	1	0.44
pro_lifelong	208	1	50	13067.605	13.067605	False	1	0.133
pro_lifelong	208	2	50	15833.357	15.833357	False	1	0.464
pro_lifelong	208	3	50	2576.880	2.576880	False	1	0.133
pro_lifelong	208	4	50	12797.700	12.797700	False	1	0.448
pro_lifelong	208	5	50	14287.463	14.287463	False	1	0.133
pro_lifelong	208	6	50	13079.856	13.079856	False	1	0.133
pro_lifelong	208	7	50	12976.062	12.976062	False	1	0.133
pro_lifelong	209	1	50	8654.004	8.654004	False	1	0.133
pro_lifelong	209	2	50	16425.619	16.425619	False	1	0.444
pro_lifelong	209	3	50	2445.580	2.445580	False	1	0.133
pro_lifelong	209	4	50	1727.883	1.727883	False	1	0.133
pro_lifelong	209	5	50	20600.998	20.600998	False	1	0.432
pro_lifelong	209	6	50	12620.746	12.620746	False	1	0.133
pro_lifelong	209	7	50	11532.120	11.532120	False	1	0.133
pro_lifelong	210	1	50	11081.606	11.081606	False	1	0.133
pro_lifelong	210	2	50	17197.805	17.197805	False	1	0.545
pro_lifelong	210	3	50	11052.850	11.052850	False	1	0.133
pro_lifelong	210	4	50	2293.236	2.293236	False	1	0.133
pro_lifelong	210	5	50	23876.133	23.876133	False	1	0.538
pro_lifelong	210	6	50	10134.119	10.134119	False	1	0.133
pro_lifelong	210	7	50	17528.473	17.528473	False	1	0.424
pro_lifelong	211	1	50	15973.579	15.973579	False	1	0.133
pro_lifelong	211	2	50	11905.276	11.905276	False	1	0.133
pro_lifelong	211	3	50	13891.505	13.891505	False	1	0.133
pro_lifelong	211	4	50	13295.293	13.295293	True	1	0.804
pro_lifelong	212	1	50	15031.732	15.031732	False	1	0.133
pro_lifelong	212	2	50	3770.569	3.770569	False	1	0.133
pro_lifelong	212	3	50	18806.028	18.806028	False	1	0.444
pro_lifelong	212	4	50	4806.493	4.806493	False	1	0.133
pro_lifelong	212	5	50	4257.413	4.257413	False	1	0.133
pro_lifelong	212	6	50	16999.184	16.999184	False	1	0.547
pro_lifelong	212	7	50	13214.414	13.214414	False	1	0.133
pro_lifelong	212	8	50	16198.173	16.198173	True	1	0.876
pro_lifelong	213	1	50	16162.911	16.162911	False	1	0.133
pro_lifelong	213	2	50	13235.245	13.235245	False	1	0.133
pro_lifelong	213	3	50	12248.177	12.248177	False	1	0.133
pro_lifelong	213	4	50	30145.624	30.145624	False	1	0.393
pro_lifelong	213	5	50	14821.262	14.821262	False	1	0.133
pro_lifelong	213	6	50	11883.838	11.883838	False	1	0.133
pro_lifelong	213	7	50	10567.983	10.567983	False	1	0.484
pro_lifelong	213	8	50	15107.786	15.107786	False	1	0.403
pro_lifelong	213	9	50	13250.238	13.250238	False	1	0.133
pro_lifelong	213	10	50	2295.180	2.295180	False	1	0.133
pro_lifelong	213	11	50	11163.504	11.163504	False	1	0.133
pro_lifelong	213	12	50	19314.631	19.314631	False	1	0.451
pro_lifelong	214	1	50	24652.272	24.652272	True	1	0.758
pro_lifelong	215	1	50	9405.576	9.405576	False	1	0.434
pro_lifelong	215	2	50	11358.530	11.358530	False	1	0.133
pro_lifelong	215	3	50	10129.508	10.129508	False	1	0.133
pro_lifelong	215	4	50	3412.257	3.412257	False	1	0.434
pro_lifelong	215	5	50	2534.186	2.534186	False	1	0.434
pro_lifelong	215	6	50	2290.222	2.290222	False	1	0.434
pro_lifelong	216	1	50	13125.324	13.125324	False	1	0.133
pro_lifelong	216	2	50	14473.405	14.473405	False	1	0.133
pro_lifelong	216	3	50	15078.349	15.078349	False	1	0.133
pro_lifelong	216	4	50	18805.710	18.805710	False	1	0.434
pro_lifelong	216	5	50	21930.774	21.930774	False	1	0.438
pro_lifelong	216	6	50	9134.059	9.134059	False	1	0.443
pro_lifelong	216	7	50	14051.310	14.051310	False	1	0.42
pro_lifelong	216	8	50	17928.501	17.928501	False	1	0.453
pro_lifelong	216	9	50	12838.459	12.838459	False	1	0.443
pro_lifelong	216	10	50	12191.207	12.191207	False	1	0.443
pro_lifelong	216	11	50	10037.802	10.037802	False	1	0.133
pro_lifelong	216	12	50	8672.581	8.672581	False	1	0.133
pro_lifelong	216	13	50	2127.628	2.127628	False	1	0.443
pro_lifelong	217	1	50	13774.776	13.774776	False	1	0.452
pro_lifelong	217	2	50	20868.655	20.868655	False	1	0.468
pro_lifelong	217	3	50	17374.148	17.374148	False	1	0.439
pro_lifelong	217	4	50	19453.904	19.453904	False	1	0.418
pro_lifelong	217	5	50	18787.238	18.787238	False	1	0.441
pro_lifelong	217	6	50	15742.407	15.742407	False	1	0.422
pro_lifelong	217	7	50	9280.896	9.280896	False	1	0.436
pro_lifelong	218	1	50	17884.918	17.884918	False	1	0.133
pro_lifelong	218	2	50	17807.471	17.807471	False	1	0.413
pro_lifelong	218	3	50	8030.440	8.030440	False	1	0.438
pro_lifelong	218	4	50	2711.694	2.711694	False	1	0.438
pro_lifelong	218	5	50	18112.964	18.112964	False	1	0.133
pro_lifelong	218	6	50	16840.695	16.840695	False	1	0.452
pro_lifelong	218	7	50	12634.448	12.634448	False	1	0.434
pro_lifelong	218	8	50	12123.899	12.123899	False	1	0.133
pro_lifelong	218	9	50	2116.837	2.116837	False	1	0.438
pro_lifelong	218	10	50	21222.320	21.222320	False	1	0.513
pro_lifelong	218	11	50	10965.215	10.965215	False	1	0.438
pro_lifelong	218	12	50	2580.863	2.580863	False	1	0.438
pro_lifelong	218	13	50	19261.665	19.261665	False	1	0.428
pro_lifelong	218	14	50	16435.856	16.435856	False	1	0.493
pro_lifelong	218	15	50	12055.837	12.055837	False	1	0.438
pro_lifelong	219	1	50	17156.746	17.156746	False	1	0.415
pro_lifelong	219	2	50	16865.359	16.865359	False	1	0.389
pro_lifelong	219	3	50	15802.621	15.802621	False	1	0.133
pro_lifelong	219	4	50	2255.521	2.255521	False	1	0.133
pro_lifelong	219	5	50	15180.575	15.180575	False	1	0.133
pro_lifelong	219	6	50	18106.915	18.106915	False	1	0.516
pro_lifelong	219	7	50	13337.380	13.337380	False	1	0.133
pro_lifelong	219	8	50	16806.619	16.806619	False	1	0.468
pro_lifelong	219	9	50	12982.212	12.982212	False	1	0.133
pro_lifelong	219	10	50	1961.361	1.961361	False	1	0.133
pro_lifelong	219	11	50	13146.202	13.146202	False	1	0.133
pro_lifelong	220	1	50	20195.249	20.195249	False	1	0.53
pro_lifelong	220	2	50	17514.289	17.514289	False	1	0.4
pro_lifelong	220	3	50	18427.126	18.427126	False	1	0.406
pro_lifelong	220	4	50	12268.359	12.268359	False	1	0.449
pro_lifelong	220	5	50	11948.946	11.948946	False	1	0.449
pro_lifelong	220	6	50	27990.123	27.990123	False	1	0.474
pro_lifelong	221	1	50	18230.242	18.230242	False	1	0.133
pro_lifelong	221	2	50	3846.140	3.846140	False	1	0.133
pro_lifelong	221	3	50	20572.927	20.572927	False	1	0.494
pro_lifelong	221	4	50	21840.630	21.840630	True	1	0.758
pro_lifelong	222	1	50	8714.129	8.714129	False	1	0.438
pro_lifelong	222	2	50	10392.051	10.392051	False	1	0.438
pro_lifelong	222	3	50	13628.688	13.628688	False	1	0.133
pro_lifelong	222	4	50	1756.485	1.756485	False	1	0.438
pro_lifelong	222	5	50	15559.324	15.559324	False	1	0.446
pro_lifelong	222	6	50	11433.649	11.433649	False	1	0.133
pro_lifelong	223	1	50	11225.495	11.225495	False	1	0.133
pro_lifelong	223	2	50	4490.786	4.490786	False	1	0.133
pro_lifelong	223	3	50	14231.221	14.231221	False	1	0.133
pro_lifelong	223	4	50	24220.904	24.220904	True	1	0.756
pro_lifelong	224	1	50	20182.798	20.182798	False	1	0.133
pro_lifelong	224	2	50	3442.994	3.442994	False	1	0.133
pro_lifelong	224	3	50	1983.228	1.983228	False	1	0.133
pro_lifelong	224	4	50	18329.719	18.329719	False	1	0.428
pro_lifelong	224	5	50	17893.408	17.893408	False	1	0.429
pro_lifelong	224	6	50	16678.062	16.678062	False	1	0.47
pro_lifelong	224	7	50	21813.073	21.813073	False	1	0.5
pro_lifelong	224	8	50	14324.662	14.324662	False	1	0.445
pro_lifelong	224	9	50	4898.488	4.898488	False	1	0.133
pro_lifelong	224	10	50	4021.811	4.021811	False	1	0.133
pro_lifelong	224	11	50	8503.486	8.503486	False	1	0.133
pro_lifelong	224	12	50	2978.680	2.978680	False	1	0.133
pro_lifelong	225	1	50	15430.292	15.430292	False	1	0.43
pro_lifelong	225	2	50	15354.658	15.354658	False	1	0.431
pro_lifelong	225	3	50	13976.080	13.976080	False	1	0.434
pro_lifelong	225	4	50	21077.916	21.077916	False	1	0.454
pro_lifelong	225	5	50	15428.898	15.428898	False	1	0.483
pro_lifelong	225	6	50	17362.545	17.362545	False	1	0.431
pro_lifelong	225	7	50	18113.627	18.113627	False	1	0.494
pro_lifelong	225	8	50	15279.289	15.279289	False	1	0.133
